team,stat_name,stat_value,season
Indiana,rushingAttempts,428,2021
Oregon,penaltyYards,905,2021
Maryland,interceptionTDs,0,2021
Appalachian State,tacklesForLoss,111,2021
Wisconsin,passCompletions,177,2021
Miami (OH),interceptions,8,2021
Cincinnati,turnovers,19,2021
South Florida,turnovers,21,2021
Texas Tech,fourthDownConversions,14,2021
Boston College,netPassingYards,2217,2021
Iowa State,tacklesForLoss,85,2021
Syracuse,thirdDownConversions,51,2021
Georgia,rushingYards,2864,2021
Hawai'i,rushingTDs,22,2021
North Texas,rushingYards,3043,2021
Tulane,passAttempts,376,2021
Virginia,puntReturnTDs,0,2021
New Mexico State,interceptions,10,2021
Western Michigan,rushingYards,2783,2021
Ohio,netPassingYards,2209,2021
Middle Tennessee,tacklesForLoss,89,2021
Clemson,fumblesLost,8,2021
Oregon,passesIntercepted,17,2021
Boise State,kickReturns,24,2021
SMU,totalYards,5591,2021
Stanford,kickReturnYards,764,2021
East Carolina,netPassingYards,3249,2021
North Carolina,fourthDowns,19,2021
LSU,games,13,2021
Arizona,interceptionTDs,1,2021
Air Force,tacklesForLoss,68,2021
Kansas,games,12,2021
Louisville,thirdDownConversions,70,2021
Nebraska,passCompletions,215,2021
South Florida,kickReturnYards,803,2021
Washington,puntReturnYards,106,2021
San Diego State,puntReturnTDs,2,2021
Arizona,possessionTime,21767,2021
Toledo,sacks,38,2021
Old Dominion,fumblesLost,9,2021
Iowa State,fourthDowns,23,2021
Arkansas,puntReturns,25,2021
Tulane,puntReturns,18,2021
Appalachian State,penaltyYards,744,2021
Louisiana Tech,penalties,81,2021
Penn State,interceptionYards,186,2021
Cincinnati,passesIntercepted,19,2021
Louisiana Monroe,kickReturnTDs,0,2021
Kansas State,kickReturnTDs,2,2021
UCF,sacks,36,2021
Appalachian State,passAttempts,413,2021
UMass,kickReturnYards,471,2021
Ball State,games,13,2021
Hawai'i,thirdDownConversions,64,2021
Cincinnati,rushingAttempts,464,2021
Appalachian State,possessionTime,25964,2021
Tulsa,rushingAttempts,549,2021
Army,passesIntercepted,10,2021
North Carolina,fumblesLost,5,2021
Syracuse,firstDowns,234,2021
Kansas State,possessionTime,23324,2021
Iowa,totalYards,4252,2021
LSU,passCompletions,262,2021
Baylor,sacks,44,2021
Colorado State,thirdDownConversions,82,2021
Wake Forest,kickReturns,28,2021
Washington,kickReturnTDs,0,2021
SMU,fourthDownConversions,16,2021
East Carolina,firstDowns,267,2021
Arkansas State,rushingAttempts,349,2021
Washington State,puntReturns,14,2021
Liberty,turnovers,22,2021
Florida International,firstDowns,194,2021
UTEP,games,13,2021
Connecticut,rushingAttempts,377,2021
Kansas,penaltyYards,404,2021
Indiana,fumblesRecovered,4,2021
East Carolina,thirdDowns,191,2021
Wake Forest,interceptionYards,177,2021
South Alabama,interceptions,11,2021
Oregon,interceptionTDs,1,2021
Missouri,kickReturns,34,2021
Western Kentucky,puntReturnTDs,0,2021
Georgia,fourthDownConversions,8,2021
UTEP,fourthDowns,24,2021
Texas State,tacklesForLoss,56,2021
Virginia Tech,fourthDownConversions,9,2021
Georgia Tech,totalYards,4403,2021
Oklahoma,sacks,33,2021
Iowa,puntReturnYards,315,2021
Mississippi State,puntReturnYards,151,2021
UNLV,kickReturns,27,2021
Florida,puntReturns,25,2021
Notre Dame,tacklesForLoss,84,2021
Florida State,tacklesForLoss,86,2021
Florida International,tacklesForLoss,55,2021
Washington,tacklesForLoss,61,2021
Army,passAttempts,110,2021
Toledo,passingTDs,22,2021
Cincinnati,firstDowns,277,2021
NC State,rushingYards,1514,2021
Western Michigan,puntReturnTDs,0,2021
Tennessee,passesIntercepted,13,2021
Nevada,puntReturns,19,2021
Iowa State,games,13,2021
South Alabama,tacklesForLoss,68,2021
Arkansas State,passingTDs,27,2021
Oklahoma State,firstDowns,331,2021
Kansas,tacklesForLoss,43,2021
Charlotte,rushingAttempts,430,2021
Florida Atlantic,passAttempts,386,2021
Cincinnati,fumblesRecovered,15,2021
Mississippi State,interceptionYards,99,2021
Nebraska,tacklesForLoss,67,2021
SMU,kickReturnTDs,2,2021
Oregon State,passCompletions,218,2021
Tulsa,penaltyYards,930,2021
Northern Illinois,passingTDs,15,2021
Ohio State,passCompletions,349,2021
Florida State,passingTDs,20,2021
Texas Tech,passCompletions,245,2021
Auburn,tacklesForLoss,97,2021
North Carolina,kickReturnTDs,0,2021
Penn State,fourthDownConversions,12,2021
Michigan State,fumblesRecovered,12,2021
Notre Dame,fourthDownConversions,9,2021
Ohio State,totalYards,7296,2021
Michigan State,interceptionTDs,2,2021
Ohio State,kickReturns,29,2021
Virginia,kickReturns,14,2021
Rutgers,rushingYards,1799,2021
Charlotte,passingTDs,27,2021
Colorado,penaltyYards,677,2021
Boston College,sacks,20,2021
Old Dominion,firstDowns,265,2021
Hawai'i,tacklesForLoss,79,2021
Ole Miss,puntReturns,8,2021
Utah State,firstDowns,332,2021
Arizona,tacklesForLoss,69,2021
Connecticut,puntReturnYards,150,2021
Duke,interceptions,9,2021
Old Dominion,puntReturnYards,303,2021
Old Dominion,puntReturnTDs,1,2021
Colorado State,penalties,85,2021
Arizona State,interceptionTDs,2,2021
Arkansas State,kickReturns,63,2021
Coastal Carolina,kickReturns,28,2021
North Texas,passingTDs,12,2021
Wisconsin,games,13,2021
Northwestern,totalYards,3868,2021
Tulsa,kickReturns,33,2021
Fresno State,puntReturnYards,46,2021
Virginia,passingTDs,31,2021
Texas State,penalties,70,2021
Akron,thirdDownConversions,62,2021
Mississippi State,totalYards,5739,2021
Baylor,passCompletions,237,2021
East Carolina,rushingTDs,20,2021
Rutgers,passCompletions,231,2021
Akron,fourthDownConversions,14,2021
Mississippi State,passesIntercepted,11,2021
Ball State,passAttempts,440,2021
Hawai'i,thirdDowns,179,2021
Bowling Green,fumblesLost,8,2021
Michigan State,interceptions,10,2021
Louisiana Monroe,passesIntercepted,11,2021
Minnesota,rushingTDs,27,2021
Colorado,netPassingYards,1575,2021
Western Kentucky,interceptionYards,213,2021
BYU,games,13,2021
North Texas,passesIntercepted,6,2021
Florida,fourthDowns,26,2021
UTEP,totalYards,5098,2021
Texas Tech,puntReturnYards,148,2021
Fresno State,thirdDowns,183,2021
Central Michigan,games,13,2021
Clemson,fumblesRecovered,9,2021
Washington State,penaltyYards,603,2021
Oregon,sacks,23,2021
TCU,penaltyYards,737,2021
Purdue,tacklesForLoss,77,2021
North Carolina,turnovers,14,2021
Northern Illinois,thirdDownConversions,73,2021
Penn State,turnovers,15,2021
Michigan State,passesIntercepted,10,2021
Tulsa,thirdDownConversions,73,2021
Bowling Green,firstDowns,187,2021
Charlotte,puntReturnYards,46,2021
Texas State,passAttempts,387,2021
Colorado State,sacks,39,2021
Duke,passesIntercepted,8,2021
Cincinnati,puntReturnYards,224,2021
East Carolina,interceptionYards,147,2021
Boston College,totalYards,4204,2021
Boston College,tacklesForLoss,56,2021
Memphis,passingTDs,26,2021
Eastern Michigan,firstDowns,289,2021
Eastern Michigan,interceptionYards,166,2021
UAB,totalYards,5024,2021
Oklahoma State,penaltyYards,781,2021
TCU,games,12,2021
Marshall,sacks,40,2021
Central Michigan,fourthDowns,29,2021
Kentucky,penaltyYards,548,2021
Utah State,totalYards,6261,2021
Nevada,thirdDowns,188,2021
Washington State,penalties,69,2021
Troy,interceptionTDs,3,2021
Kansas,rushingYards,1674,2021
Colorado,penalties,76,2021
San Diego State,fourthDowns,19,2021
UT San Antonio,totalYards,6146,2021
Vanderbilt,tacklesForLoss,51,2021
Louisville,fourthDownConversions,14,2021
Louisiana Tech,puntReturnTDs,0,2021
Rice,passingTDs,16,2021
Stanford,thirdDowns,145,2021
Toledo,kickReturnYards,898,2021
Florida,penalties,104,2021
TCU,fourthDowns,18,2021
Maryland,possessionTime,22933,2021
Ball State,fourthDownConversions,11,2021
Arizona,firstDowns,248,2021
Florida,netPassingYards,3304,2021
Connecticut,games,12,2021
New Mexico,netPassingYards,1369,2021
Wisconsin,thirdDownConversions,57,2021
Pittsburgh,sacks,54,2021
Oregon State,games,13,2021
Southern Mississippi,kickReturnYards,722,2021
Indiana,penaltyYards,496,2021
Navy,fumblesRecovered,9,2021
Memphis,totalYards,5230,2021
UTEP,puntReturnYards,136,2021
Rice,puntReturnTDs,0,2021
Northwestern,netPassingYards,2128,2021
Eastern Michigan,possessionTime,23820,2021
Ole Miss,interceptionTDs,1,2021
Temple,tacklesForLoss,76,2021
SMU,penalties,67,2021
Oklahoma,rushingTDs,29,2021
Oklahoma State,interceptionTDs,1,2021
West Virginia,passAttempts,447,2021
North Carolina,interceptions,9,2021
Fresno State,rushingAttempts,439,2021
Georgia Southern,rushingTDs,22,2021
Virginia Tech,rushingAttempts,531,2021
Notre Dame,kickReturnTDs,1,2021
Georgia State,passCompletions,180,2021
Arkansas State,thirdDownConversions,58,2021
UT San Antonio,puntReturnYards,294,2021
Cincinnati,kickReturnYards,667,2021
Florida,penaltyYards,918,2021
Wyoming,thirdDowns,173,2021
Virginia,possessionTime,22110,2021
Miami (OH),tacklesForLoss,102,2021
Alabama,thirdDowns,225,2021
Middle Tennessee,possessionTime,23574,2021
Notre Dame,games,13,2021
SMU,thirdDowns,168,2021
Oklahoma,interceptionYards,104,2021
BYU,turnovers,12,2021
Cincinnati,sacks,39,2021
Miami,rushingYards,1532,2021
Georgia,rushingTDs,29,2021
Kent State,totalYards,6907,2021
BYU,rushingYards,2457,2021
Tulsa,fumblesRecovered,7,2021
UAB,passesIntercepted,10,2021
Louisiana Tech,fumblesRecovered,15,2021
Michigan,penaltyYards,581,2021
Navy,interceptions,3,2021
Penn State,fumblesLost,5,2021
Ohio,kickReturnTDs,1,2021
Mississippi State,fourthDowns,16,2021
Buffalo,puntReturnYards,88,2021
Penn State,fourthDowns,26,2021
Arkansas,fourthDownConversions,12,2021
Kansas,sacks,16,2021
Western Michigan,rushingAttempts,590,2021
SMU,firstDowns,297,2021
Baylor,interceptions,7,2021
Clemson,passingTDs,12,2021
Houston,rushingYards,2003,2021
Boston College,passCompletions,169,2021
Wake Forest,passCompletions,302,2021
Minnesota,penalties,58,2021
Hawai'i,sacks,27,2021
Louisiana Tech,sacks,20,2021
Central Michigan,kickReturns,32,2021
Texas,fumblesLost,7,2021
South Carolina,netPassingYards,2615,2021
Texas Tech,puntReturns,22,2021
Missouri,rushingYards,2342,2021
Washington,netPassingYards,2700,2021
Florida State,interceptionTDs,1,2021
Kent State,firstDowns,362,2021
South Florida,interceptionTDs,1,2021
Washington,interceptions,16,2021
Western Kentucky,rushingTDs,13,2021
Nevada,kickReturnYards,810,2021
Utah,fumblesRecovered,8,2021
Baylor,penalties,75,2021
Wyoming,kickReturns,20,2021
UMass,penalties,75,2021
Charlotte,kickReturns,40,2021
Marshall,interceptionTDs,0,2021
UTEP,interceptionYards,55,2021
New Mexico,thirdDownConversions,43,2021
Iowa State,thirdDownConversions,60,2021
Ball State,fumblesLost,5,2021
Central Michigan,rushingAttempts,520,2021
Vanderbilt,kickReturnYards,324,2021
Nevada,rushingTDs,13,2021
North Texas,games,13,2021
Louisville,fourthDowns,27,2021
Ohio State,fumblesLost,3,2021
Ole Miss,passingTDs,21,2021
Miami (OH),rushingAttempts,452,2021
New Mexico State,interceptionTDs,0,2021
West Virginia,kickReturnTDs,1,2021
Oklahoma,tacklesForLoss,97,2021
Liberty,passCompletions,226,2021
Louisiana Tech,rushingAttempts,416,2021
New Mexico State,thirdDownConversions,72,2021
South Carolina,puntReturns,12,2021
Texas State,rushingYards,1790,2021
Maryland,turnovers,18,2021
Baylor,firstDowns,290,2021
Georgia State,interceptionYards,170,2021
Buffalo,interceptions,11,2021
Army,puntReturnYards,154,2021
Coastal Carolina,sacks,32,2021
Colorado,fumblesLost,4,2021
Toledo,rushingTDs,29,2021
Appalachian State,puntReturnTDs,0,2021
Central Michigan,firstDowns,300,2021
TCU,fourthDownConversions,7,2021
Clemson,possessionTime,22933,2021
Stanford,rushingAttempts,325,2021
SMU,netPassingYards,3654,2021
Memphis,interceptionYards,41,2021
Nebraska,kickReturnYards,187,2021
USC,passCompletions,318,2021
Georgia Tech,interceptionYards,6,2021
UAB,kickReturnYards,259,2021
Wake Forest,interceptions,15,2021
LSU,kickReturnTDs,0,2021
Bowling Green,thirdDowns,179,2021
Arkansas State,fumblesLost,5,2021
Penn State,passAttempts,486,2021
Marshall,turnovers,25,2021
Liberty,puntReturnTDs,1,2021
Colorado State,passCompletions,237,2021
Florida Atlantic,interceptionTDs,2,2021
Tennessee,passAttempts,375,2021
Nevada,totalYards,5517,2021
Florida State,penalties,83,2021
Appalachian State,totalYards,6178,2021
South Carolina,interceptionTDs,3,2021
Kansas,passAttempts,318,2021
Bowling Green,rushingAttempts,370,2021
Oregon State,puntReturnTDs,1,2021
Boise State,fumblesLost,5,2021
Oklahoma,fourthDownConversions,11,2021
UCLA,tacklesForLoss,71,2021
NC State,totalYards,4975,2021
Ole Miss,thirdDownConversions,73,2021
Tennessee,games,13,2021
UTEP,turnovers,24,2021
Michigan State,penalties,90,2021
Wyoming,kickReturnYards,460,2021
Notre Dame,rushingTDs,23,2021
Navy,interceptionYards,23,2021
Florida International,passAttempts,379,2021
Ball State,fumblesRecovered,4,2021
Tennessee,fourthDownConversions,15,2021
Miami,penalties,87,2021
NC State,fourthDowns,12,2021
Michigan,netPassingYards,3202,2021
Cincinnati,interceptionYards,214,2021
Oregon State,thirdDowns,161,2021
New Mexico State,fourthDowns,20,2021
Indiana,puntReturnTDs,2,2021
Georgia Southern,rushingAttempts,536,2021
Navy,fumblesLost,5,2021
Louisville,passAttempts,364,2021
Miami,firstDowns,292,2021
Oklahoma State,passingTDs,23,2021
San Diego State,rushingAttempts,571,2021
Wake Forest,puntReturns,25,2021
Virginia,tacklesForLoss,54,2021
Nebraska,turnovers,18,2021
SMU,kickReturns,36,2021
LSU,sacks,38,2021
Georgia,penalties,77,2021
Illinois,penaltyYards,633,2021
Georgia Tech,penalties,72,2021
NC State,passAttempts,443,2021
Clemson,tacklesForLoss,90,2021
Charlotte,tacklesForLoss,51,2021
Ball State,firstDowns,248,2021
South Florida,rushingAttempts,487,2021
Oregon State,penalties,89,2021
Liberty,tacklesForLoss,98,2021
Rice,thirdDownConversions,62,2021
Bowling Green,puntReturnYards,188,2021
Miami (OH),passAttempts,427,2021
Auburn,puntReturnYards,204,2021
Oklahoma,passesIntercepted,11,2021
Kent State,passAttempts,405,2021
Boston College,passAttempts,304,2021
Minnesota,tacklesForLoss,58,2021
Georgia,penaltyYards,648,2021
South Carolina,rushingYards,1773,2021
West Virginia,possessionTime,24457,2021
Texas A&M,rushingYards,2196,2021
Penn State,firstDowns,264,2021
UMass,thirdDownConversions,53,2021
Georgia Southern,puntReturnTDs,1,2021
Alabama,possessionTime,29142,2021
Georgia State,fumblesLost,7,2021
Kentucky,puntReturnYards,165,2021
Coastal Carolina,games,13,2021
TCU,possessionTime,21223,2021
San José State,rushingTDs,12,2021
Air Force,fourthDownConversions,32,2021
Western Michigan,fumblesLost,10,2021
East Carolina,thirdDownConversions,66,2021
North Carolina,netPassingYards,3324,2021
Toledo,penalties,130,2021
Memphis,tacklesForLoss,68,2021
Wyoming,passingTDs,15,2021
BYU,penalties,66,2021
Louisiana,sacks,39,2021
Eastern Michigan,fourthDowns,29,2021
Air Force,penalties,55,2021
Oklahoma State,passesIntercepted,9,2021
Georgia State,rushingTDs,25,2021
Colorado,puntReturnTDs,1,2021
Wisconsin,passAttempts,300,2021
Mississippi State,rushingYards,821,2021
Western Michigan,interceptions,6,2021
Virginia Tech,passesIntercepted,10,2021
Rutgers,interceptions,10,2021
TCU,netPassingYards,2838,2021
Washington State,fumblesRecovered,18,2021
Tulane,thirdDownConversions,61,2021
Florida State,rushingTDs,21,2021
Colorado State,kickReturnYards,461,2021
Iowa State,fourthDownConversions,15,2021
Texas A&M,netPassingYards,2503,2021
Syracuse,fourthDownConversions,9,2021
California,totalYards,4629,2021
Oklahoma State,thirdDowns,220,2021
Oregon,possessionTime,25005,2021
Kansas,netPassingYards,2218,2021
Penn State,thirdDownConversions,76,2021
Hawai'i,penaltyYards,586,2021
Houston,passCompletions,307,2021
Wisconsin,netPassingYards,2082,2021
North Carolina,firstDowns,310,2021
Georgia,fourthDowns,14,2021
Oregon State,rushingAttempts,521,2021
UNLV,tacklesForLoss,60,2021
UMass,totalYards,3596,2021
Charlotte,kickReturnYards,877,2021
Baylor,kickReturnTDs,1,2021
Western Kentucky,penaltyYards,758,2021
Ohio,penalties,74,2021
Hawai'i,fourthDownConversions,5,2021
UTEP,penalties,110,2021
Louisiana Monroe,penalties,45,2021
Connecticut,fumblesRecovered,6,2021
Virginia,netPassingYards,4706,2021
Texas,rushingYards,2392,2021
South Florida,penaltyYards,548,2021
Ohio,passAttempts,313,2021
San José State,netPassingYards,2636,2021
Nebraska,passAttempts,342,2021
Buffalo,passingTDs,12,2021
Vanderbilt,kickReturns,24,2021
UMass,fourthDownConversions,11,2021
Penn State,rushingYards,1402,2021
Appalachian State,firstDowns,317,2021
UCF,tacklesForLoss,89,2021
Bowling Green,passingTDs,12,2021
Hawai'i,fumblesLost,13,2021
UCF,interceptions,9,2021
Ohio,turnovers,16,2021
Nebraska,kickReturnTDs,0,2021
LSU,passesIntercepted,8,2021
Charlotte,sacks,16,2021
Missouri,thirdDowns,190,2021
Ball State,kickReturnYards,703,2021
Utah State,passCompletions,303,2021
Louisville,kickReturnYards,732,2021
Eastern Michigan,puntReturns,16,2021
San Diego State,netPassingYards,2351,2021
Washington,fourthDowns,23,2021
San José State,kickReturnTDs,0,2021
Air Force,totalYards,5509,2021
North Carolina,rushingTDs,30,2021
Miami,puntReturnYards,199,2021
South Florida,fourthDownConversions,16,2021
Florida State,turnovers,21,2021
Mississippi State,turnovers,17,2021
Tennessee,fumblesRecovered,3,2021
Wisconsin,interceptionYards,235,2021
Stanford,puntReturnYards,180,2021
Maryland,penalties,87,2021
San Diego State,games,14,2021
Illinois,rushingTDs,12,2021
Air Force,rushingYards,4267,2021
Arizona State,fourthDownConversions,9,2021
Vanderbilt,penalties,66,2021
UNLV,totalYards,3747,2021
Syracuse,tacklesForLoss,84,2021
UCF,fourthDownConversions,11,2021
Temple,turnovers,21,2021
Northwestern,puntReturnTDs,0,2021
Louisiana Tech,passesIntercepted,9,2021
Northwestern,passingTDs,13,2021
Colorado State,kickReturns,19,2021
Boise State,possessionTime,21573,2021
Arkansas,fumblesLost,6,2021
Baylor,possessionTime,26367,2021
Connecticut,passAttempts,407,2021
Florida International,fourthDowns,14,2021
New Mexico,kickReturns,43,2021
Charlotte,fumblesLost,10,2021
Middle Tennessee,kickReturns,18,2021
Kansas State,turnovers,14,2021
Kent State,interceptions,6,2021
UNLV,thirdDowns,164,2021
Northern Illinois,passAttempts,355,2021
California,fourthDowns,27,2021
UAB,fourthDowns,14,2021
Louisiana Tech,totalYards,4617,2021
Memphis,rushingTDs,18,2021
Temple,penaltyYards,538,2021
Oklahoma State,kickReturnYards,608,2021
Western Kentucky,passingTDs,63,2021
Northern Illinois,rushingYards,3381,2021
Army,netPassingYards,1233,2021
Middle Tennessee,penaltyYards,736,2021
Air Force,games,13,2021
Connecticut,fumblesLost,5,2021
Louisiana Tech,games,12,2021
Louisiana,rushingAttempts,565,2021
Air Force,kickReturns,14,2021
North Carolina,passAttempts,382,2021
East Carolina,passingTDs,21,2021
Texas,kickReturnTDs,0,2021
San José State,puntReturns,18,2021
Louisiana,puntReturnTDs,0,2021
Florida Atlantic,passesIntercepted,13,2021
Marshall,thirdDownConversions,71,2021
Western Michigan,passesIntercepted,4,2021
Cincinnati,fumblesLost,10,2021
Eastern Michigan,netPassingYards,3417,2021
Virginia Tech,fourthDowns,18,2021
Wyoming,totalYards,4867,2021
Penn State,rushingAttempts,437,2021
Georgia Tech,passingTDs,18,2021
Notre Dame,fumblesRecovered,12,2021
Miami (OH),interceptionTDs,1,2021
Texas Tech,rushingYards,2068,2021
Texas State,puntReturnTDs,1,2021
Stanford,totalYards,3633,2021
Middle Tennessee,passesIntercepted,17,2021
Utah State,interceptionYards,112,2021
Utah,thirdDowns,170,2021
Missouri,games,13,2021
South Alabama,fourthDowns,46,2021
New Mexico State,penaltyYards,722,2021
Louisville,turnovers,13,2021
Temple,netPassingYards,2126,2021
